corpusid,arxiv_id,title,authors,filename,year,venue,citationcount,referencecount,influentialcitationcount,content_references,equations,figures,font,pages,paragraphs,sections,subsections,subsubsections,tables,words
246430149,2201.13170,Cooperative Online Learning in Stochastic and Adversarial MDPs,"[{'authorId': '2043232463', 'name': 'Tal Lancewicki'}, {'authorId': '40858371', 'name': 'Aviv A. Rosenberg'}, {'authorId': '144830983', 'name': 'Y. Mansour'}]",Cooperative Online Learning in Stochastic and Adversarial MDPs,2022,International Conference on Machine Learning,2,67,0,58,29,2,NimbusRomNo9L,52,0,8,3,0,2,29942
155092754,1905.05824,Counterfactual Off-Policy Evaluation with Gumbel-Max Structural Causal Models,"[{'authorId': '2047617', 'name': 'Michael Oberst'}, {'authorId': '1746662', 'name': 'D. Sontag'}]",Counterfactual Off-Policy Evaluation with Gumbel-Max Structural Causal Models,2019,International Conference on Machine Learning,140,40,34,0,0,0,NimbusRomNo9L,14,0,1,0,0,0,9824
254564175,2212.05088,Cyclic Block Coordinate Descent With Variance Reduction for Composite Nonconvex Optimization,"[{'authorId': '2145065552', 'name': 'Xu Cai'}, {'authorId': '35121904', 'name': 'Chaobing Song'}, {'authorId': '144731788', 'name': 'Stephen J. Wright'}, {'authorId': '9727549', 'name': 'Jelena Diakonikolas'}]",Cyclic Block Coordinate Descent With Variance Reduction for Composite Nonconvex Optimization,2022,International Conference on Machine Learning,8,71,1,104,248,27,NimbusRomNo9L,29,6,10,3,0,2,13679
253734939,2211.11501,DS-1000: A Natural and Reliable Benchmark for Data Science Code Generation,"[{'authorId': '2191638875', 'name': 'Yuhang Lai'}, {'authorId': '2145582245', 'name': 'Chengxi Li'}, {'authorId': None, 'name': 'Yiming Wang'}, {'authorId': '2146331419', 'name': 'Tianyi Zhang'}, {'authorId': '51011000', 'name': 'Ruiqi Zhong'}, {'authorId': '1982950', 'name': 'Luke Zettlemoyer'}, {'authorId': '3156075', 'name': 'S. Yih'}, {'authorId': '47070750', 'name': 'Daniel Fried'}, {'authorId': '2128046669', 'name': 'Si-yi Wang'}, {'authorId': '48881008', 'name': 'Tao Yu'}]",DS-1000 A Natural and Reliable Benchmark for Data Science Code Generation,2022,International Conference on Machine Learning,123,38,23,78,0,21,NimbusRomNo9L,26,13,7,9,0,8,13481
232168400,2103.05632,Data-driven Prediction of General Hamiltonian Dynamics via Learning Exactly-Symplectic Maps,"[{'authorId': '2569809', 'name': 'Ren-Chuen Chen'}, {'authorId': '46699279', 'name': 'Molei Tao'}]",Data-driven Prediction of General Hamiltonian Dynamics via Learning Exactly-Symplectic Maps,2021,International Conference on Machine Learning,35,55,1,51,198,20,NimbusRomNo9L,17,0,7,13,2,0,12566
249847756,2112.03609,Decision-Focused Learning: Through the Lens of Learning to Rank,"[{'authorId': '73768412', 'name': 'Jayanta Mandi'}, {'authorId': '3402949', 'name': 'Víctor Bucarey'}, {'authorId': '2175276030', 'name': 'Maxime Mulamba Ke Tchomba'}, {'authorId': '1834512', 'name': 'Tias Guns'}]",Decision-Focused Learning Through the Lens of Learning to Rank,2021,International Conference on Machine Learning,27,27,1,90,46,31,NimbusRomNo9L,13,12,10,10,0,6,7960
246485460,2202.01454,Deep Hierarchy in Bandits,"[{'authorId': '2110597723', 'name': 'Joey Hong'}, {'authorId': '1681967', 'name': 'B. Kveton'}, {'authorId': '47617256', 'name': 'S. Katariya'}, {'authorId': '1771307', 'name': 'M. Zaheer'}, {'authorId': '1678622', 'name': 'M. Ghavamzadeh'}]",Deep Hierarchy in Bandits,2022,International Conference on Machine Learning,12,48,2,0,0,0,NimbusRomNo9L,16,0,0,0,0,0,10561
59413892,1810.04247,Deep supervised feature selection using Stochastic Gates,"[{'authorId': '2111746399', 'name': 'Yutaro Yamada'}, {'authorId': '3088080', 'name': 'Ofir Lindenbaum'}, {'authorId': '145537739', 'name': 'S. Negahban'}, {'authorId': '40021520', 'name': 'Y. Kluger'}]",Deep supervised feature selection using Stochastic Gates,2018,International Conference on Machine Learning,48,75,9,72,54,55,SFRM1200,28,5,19,14,0,6,11951
252595746,2209.14593,Denoising MCMC for Accelerating Diffusion-Based Generative Models,"[{'authorId': '3332270', 'name': 'Beomsu Kim'}, {'authorId': '30547794', 'name': 'Jong-Chul Ye'}]",Denoising MCMC for Accelerating Diffusion-Based Generative Models,2022,International Conference on Machine Learning,5,38,0,128,32,59,NimbusRomNo9L,17,0,8,11,0,4,6712
67856451,1902.10250,Diagnosing Bottlenecks in Deep Q-learning Algorithms,"[{'authorId': '2550764', 'name': 'Justin Fu'}, {'authorId': '1488785534', 'name': 'Aviral Kumar'}, {'authorId': '73768809', 'name': 'Matthew Soh'}, {'authorId': '1736651', 'name': 'S. Levine'}]",Diagnosing Bottlenecks in Deep Q-learning Algorithms,2019,International Conference on Machine Learning,128,45,12,150,29,54,NimbusRomNo9L,19,2,16,16,0,2,11891
54447781,1812.02696,Differentially Private Fair Learning,"[{'authorId': '40844378', 'name': 'Matthew Jagielski'}, {'authorId': '81338045', 'name': 'Michael Kearns'}, {'authorId': '2041605', 'name': 'Jieming Mao'}, {'authorId': '3046437', 'name': 'Alina Oprea'}, {'authorId': '1682008', 'name': 'Aaron Roth'}, {'authorId': '1413306750', 'name': 'Saeed Sharifi-Malvajerdi'}, {'authorId': '5171324', 'name': 'Jonathan Ullman'}]",Differentially Private Fair Learning,2018,International Conference on Machine Learning,130,17,10,2,0,0,CMR10,31,0,6,2,0,0,13889
52270061,1807.01771,Direct Uncertainty Prediction for Medical Second Opinions,"[{'authorId': '40297238', 'name': 'M. Raghu'}, {'authorId': '144484239', 'name': 'Katy Blumer'}, {'authorId': '144042306', 'name': 'R. Sayres'}, {'authorId': '3797258', 'name': 'Z. Obermeyer'}, {'authorId': '2633757', 'name': 'Robert D. Kleinberg'}, {'authorId': '2062143', 'name': 'S. Mullainathan'}, {'authorId': '3371403', 'name': 'J. Kleinberg'}]",Direct Uncertainty Prediction for Medical Second Opinions,2018,International Conference on Machine Learning,115,39,7,29,30,38,Unknown,15,0,13,5,1,16,9588
211259070,2002.10375,Discriminative Adversarial Search for Abstractive Summarization,"[{'authorId': '90745780', 'name': 'Thomas Scialom'}, {'authorId': '1502219404', 'name': 'Paul-Alexis Dray'}, {'authorId': '1782552', 'name': 'S. Lamprier'}, {'authorId': '1703777', 'name': 'Benjamin Piwowarski'}, {'authorId': '1767493', 'name': 'Jacopo Staiano'}]",Discriminative Adversarial Search for Abstractive Summarization,2020,International Conference on Machine Learning,27,39,0,76,8,16,NimbusRomNo9L,10,9,8,5,0,10,6748
155092802,1905.06023,Distribution Calibration for Regression,"[{'authorId': '2112980202', 'name': 'Hao Song'}, {'authorId': '1934973', 'name': 'Tom Diethe'}, {'authorId': '66368615', 'name': 'Meelis Kull'}, {'authorId': '144474086', 'name': 'P. Flach'}]",Distribution Calibration for Regression,2019,International Conference on Machine Learning,97,34,14,44,42,7,NimbusRomNo9L,10,2,8,5,0,2,7661
231839425,2102.02887,Do We Actually Need Dense Over-Parameterization? In-Time Over-Parameterization in Sparse Training,"[{'authorId': '47130544', 'name': 'Shiwei Liu'}, {'authorId': '1410465360', 'name': 'Lu Yin'}, {'authorId': '2571038', 'name': 'D. Mocanu'}, {'authorId': '1691997', 'name': 'Mykola Pechenizkiy'}]",Do We Actually Need Dense Over-Parameterization In-Time Over-Parameterization in Sparse Training,2021,International Conference on Machine Learning,97,74,20,127,0,30,NimbusRomNo9L,16,0,13,12,2,10,10852
221082912,2008.09469,Doubly Stochastic Variational Inference for Neural Processes with Hierarchical Latent Variables,"[{'authorId': '50621207', 'name': 'Q. Wang'}, {'authorId': '47662867', 'name': 'H. V. Hoof'}]",Doubly Stochastic Variational Inference for Neural Processes with Hierarchical Latent Variables,2020,International Conference on Machine Learning,29,52,3,55,116,12,NimbusRomNo9L,18,0,12,15,0,20,11550
252668339,2209.15218,EF21-P and Friends: Improved Theoretical Communication Complexity for Distributed Optimization with Bidirectional Compression,"[{'authorId': '2186738722', 'name': 'Kaja Gruntkowska'}, {'authorId': '153222286', 'name': 'A. Tyurin'}, {'authorId': '2137372662', 'name': ""Peter Richt'arik""}]",EF21-P and Friends Improved Theoretical Communication Complexity for Distributed Optimization with Bidirectional Compression,2022,International Conference on Machine Learning,15,58,2,159,322,23,NimbusRomNo9L,47,0,15,16,0,6,21917
3638969,1802.03268,Efficient Neural Architecture Search via Parameter Sharing,"[{'authorId': '143950636', 'name': 'Hieu Pham'}, {'authorId': '152565355', 'name': 'M. Guan'}, {'authorId': '2368067', 'name': 'Barret Zoph'}, {'authorId': '2827616', 'name': 'Quoc V. Le'}, {'authorId': '48448318', 'name': 'J. Dean'}]",Efficient Neural Architecture Search via Parameter Sharing,2018,International Conference on Machine Learning,2492,54,473,0,0,0,NimbusRomNo9L,11,0,1,0,0,0,7634
54483650,1812.04428,Efficient learning of smooth probability functions from Bernoulli tests with guarantees,"[{'authorId': '1388317622', 'name': 'Paul Rolland'}, {'authorId': '1388317547', 'name': 'Ali Kavis'}, {'authorId': '1703727', 'name': 'A. Singla'}, {'authorId': '1678641', 'name': 'V. Cevher'}]",Efficient learning of smooth probability functions from Bernoulli tests with guarantees,2018,International Conference on Machine Learning,1,30,0,0,0,0,NimbusRomNo9L,20,0,0,0,0,0,12015
258417797,2205.08714,End-to-End Multi-Object Detection with a Regularized Mixture Model,"[{'authorId': '2561495', 'name': 'Jaeyoung Yoo'}, {'authorId': '2110019353', 'name': 'Hojun Lee'}, {'authorId': '2072586411', 'name': 'Seunghyeon Seo'}, {'authorId': '2064829405', 'name': 'Inseop Chung'}, {'authorId': '101880623', 'name': 'N. Kwak'}]",End-to-End Multi-Object Detection with a Regularized Mixture Model,2022,International Conference on Machine Learning,0,34,0,72,28,45,NimbusRomNo9L,16,0,14,14,3,18,9566
219687579,2006.07630,Equivariant Neural Rendering,"[{'authorId': '39200547', 'name': 'Emilien Dupont'}, {'authorId': '144258123', 'name': 'M. Bautista'}, {'authorId': '143792576', 'name': 'Alex Colburn'}, {'authorId': '145630386', 'name': 'Aditya Sankar'}, {'authorId': '1730156', 'name': 'Carlos Guestrin'}, {'authorId': '49158771', 'name': 'J. Susskind'}, {'authorId': '2141964', 'name': 'Qi Shan'}]",Equivariant Neural Rendering,2020,International Conference on Machine Learning,58,47,6,75,6,198,NimbusRomNo9L,14,0,15,14,0,14,8431
252992522,2210.10487,Estimating the Contamination Factor's Distribution in Unsupervised Anomaly Detection,"[{'authorId': '2073552588', 'name': 'Lorenzo Perini'}, {'authorId': '2065950012', 'name': 'Paul-Christian Buerkner'}, {'authorId': '1718725', 'name': 'Arto Klami'}]",Estimating the Contamination Factors Distribution in Unsupervised Anomaly Detection,2022,International Conference on Machine Learning,9,74,0,0,0,0,NimbusRomNo9L,12,0,0,0,0,0,8773
235421683,2106.07171,Examining and Combating Spurious Features under Distribution Shift,"[{'authorId': '2110714400', 'name': 'Chunting Zhou'}, {'authorId': '2378954', 'name': 'Xuezhe Ma'}, {'authorId': '144397625', 'name': 'Paul Michel'}, {'authorId': '1700325', 'name': 'Graham Neubig'}]",Examining and Combating Spurious Features under Distribution Shift,2021,International Conference on Machine Learning,53,57,2,0,0,0,NimbusRomNo9L,15,0,0,0,0,0,11110
3619071,1802.04924,Exploring Hidden Dimensions in Parallelizing Convolutional Neural Networks,"[{'authorId': '2072782550', 'name': 'Zhihao Jia'}, {'authorId': '3349220', 'name': 'Sina Lin'}, {'authorId': '144329939', 'name': 'C. Qi'}, {'authorId': '144653825', 'name': 'A. Aiken'}]",Exploring Hidden Dimensions in Parallelizing Convolutional Neural Networks,2018,International Conference on Machine Learning,97,29,10,0,0,0,NimbusRomNo9L,11,0,2,0,0,0,7012
252780559,2210.04635,FaDIn: Fast Discretized Inference for Hawkes Processes with General Parametric Kernels,"[{'authorId': '2274589953', 'name': 'Guillaume Staerman'}, {'authorId': '1841125225', 'name': 'Cédric Allain'}, {'authorId': '1797840', 'name': 'Alexandre Gramfort'}, {'authorId': '35354844', 'name': 'T. Moreau'}]",FaDIn Fast Discretized Inference for Hawkes Processes with General Parametric Kernels,2022,International Conference on Machine Learning,1,70,0,143,58,96,DejaVuSans,23,4,7,14,1,2,12479
234469815,2105.05531,Fast Algorithms for Stackelberg Prediction Game with Least Squares Loss,"[{'authorId': '2109656274', 'name': 'Jiali Wang'}, {'authorId': '1720953325', 'name': 'Hendri Chen'}, {'authorId': '3490562', 'name': 'Rujun Jiang'}, {'authorId': '2108688401', 'name': 'Xudong Li'}, {'authorId': '2048259490', 'name': 'Zihao Li'}]",Fast Algorithms for Stackelberg Prediction Game with Least Squares Loss,2021,International Conference on Machine Learning,11,38,0,124,80,34,NimbusRomNo9L,16,0,8,8,6,12,10022
235825478,2108.09420,Fast Sketching of Polynomial Kernels of Polynomial Degree,"[{'authorId': '2119235975', 'name': 'Zhao Song'}, {'authorId': '143982862', 'name': 'David P. Woodruff'}, {'authorId': '2116732431', 'name': 'Zheng Yu'}, {'authorId': '2124958425', 'name': 'Lichen Zhang'}]",Fast Sketching of Polynomial Kernels of Polynomial Degree,2021,International Conference on Machine Learning,38,59,2,0,0,0,SFRM1095,34,0,0,0,0,0,13913
254636389,2210.14396,FeDXL: Provable Federated Learning for Deep X-Risk Optimization,"[{'authorId': '50815914', 'name': 'Zhishuai Guo'}, {'authorId': '2181617172', 'name': 'Rong Jin'}, {'authorId': '2116782926', 'name': 'Jiebo Luo'}, {'authorId': '40381920', 'name': 'Tianbao Yang'}]",FeDXL Provable Federated Learning for Deep X-Risk Optimization,2022,International Conference on Machine Learning,5,71,1,104,370,9,NimbusRomNo9L,34,0,13,11,0,10,20065
248069201,2204.03809,Federated Learning with Partial Model Personalization,"[{'authorId': '1507584470', 'name': 'Krishna Pillutla'}, {'authorId': '40243893', 'name': 'Kshitiz Malik'}, {'authorId': '113947684', 'name': 'Abdel-rahman Mohamed'}, {'authorId': '2066127975', 'name': 'Michael G. Rabbat'}, {'authorId': '2095979', 'name': 'Maziar Sanjabi'}, {'authorId': '2149552417', 'name': 'Lin Xiao'}]",Federated Learning with Partial Model Personalization,2022,International Conference on Machine Learning,91,58,12,189,281,40,NimbusRomNo9L,48,1,8,19,4,28,23471
231861909,2102.05284,Finding the Stochastic Shortest Path with Low Regret: The Adversarial Cost and Unknown Transition Case,"[{'authorId': '2108547503', 'name': 'Liyu Chen'}, {'authorId': '2131127', 'name': 'Haipeng Luo'}]",Finding the Stochastic Shortest Path with Low Regret The Adversarial Cost and Unknown Transition Case,2021,International Conference on Machine Learning,29,20,4,4,0,0,NimbusRomNo9L,39,0,7,0,0,0,24192
213476910,2004.10876,Flexible and Efficient Long-Range Planning Through Curious Exploration,"[{'authorId': '1381602121', 'name': 'Aidan Curtis'}, {'authorId': '150238160', 'name': 'Minjian Xin'}, {'authorId': '34544888', 'name': 'Dilip Arumugam'}, {'authorId': '19247947', 'name': 'Kevin T. Feigelis'}, {'authorId': '40657572', 'name': 'Daniel L. K. Yamins'}]",Flexible and Efficient Long-Range Planning Through Curious Exploration,2020,International Conference on Machine Learning,5,71,0,48,7,21,NimbusRomNo9L,15,0,12,27,0,2,11629
246473190,2202.00734,Framework for Evaluating Faithfulness of Local Explanations,"[{'authorId': '1880237', 'name': 'S. Dasgupta'}, {'authorId': '32915630', 'name': 'Nave Frost'}, {'authorId': '2633405', 'name': 'Michal Moshkovitz'}]",Framework for Evaluating Faithfulness of Local Explanations,2022,International Conference on Machine Learning,30,59,4,0,0,0,CMR10,32,0,2,0,0,0,10452
3579986,1802.08757,Fully Decentralized Multi-Agent Reinforcement Learning with Networked Agents,"[{'authorId': '1776230', 'name': 'K. Zhang'}, {'authorId': '150358650', 'name': 'Zhuoran Yang'}, {'authorId': '2118959751', 'name': 'Han Liu'}, {'authorId': '2146324552', 'name': 'Tong Zhang'}, {'authorId': '2243689', 'name': 'T. Başar'}]",Fully Decentralized Multi-Agent Reinforcement Learning with Networked Agents,2018,International Conference on Machine Learning,497,100,51,0,0,0,Kp,45,0,0,0,0,0,21857
211252730,2002.09124,GANs May Have No Nash Equilibria,"[{'authorId': '2614803', 'name': 'Farzan Farnia'}, {'authorId': '145744184', 'name': 'A. Ozdaglar'}]",GANs May Have No Nash Equilibria,2020,International Conference on Machine Learning,41,52,2,55,206,59,MnSymbol10,38,0,12,11,0,2,12233
49299769,1806.06408,Gated Path Planning Networks,"[{'authorId': '87068304', 'name': 'Lisa Lee'}, {'authorId': '3166516', 'name': 'Emilio Parisotto'}, {'authorId': '2328602', 'name': 'Devendra Singh Chaplot'}, {'authorId': '143977260', 'name': 'E. Xing'}, {'authorId': '145124475', 'name': 'R. Salakhutdinov'}]",Gated Path Planning Networks,2018,International Conference on Machine Learning,75,22,15,0,0,0,Unknown,12,0,0,0,0,0,8796
249431624,2206.03192,Generalized Data Distribution Iteration,"[{'authorId': '2047532575', 'name': 'Jiajun Fan'}, {'authorId': '2090353480', 'name': 'Changnan Xiao'}]",Generalized Data Distribution Iteration,2022,International Conference on Machine Learning,9,49,0,435,176,301,NimbusRomNo9L,82,11,19,35,20,46,34676
221088797,2003.03709,Generative Adversarial Imitation Learning with Neural Networks: Global Optimality and Convergence Rate,"[{'authorId': '2108298034', 'name': 'Yufeng Zhang'}, {'authorId': '2054915598', 'name': 'Qi Cai'}, {'authorId': '150358650', 'name': 'Zhuoran Yang'}, {'authorId': '50218397', 'name': 'Zhaoran Wang'}]",Generative Adversarial Imitation Learning with Neural Networks Global Optimality and Convergence Rate,2020,International Conference on Machine Learning,11,55,5,0,8,0,CMR10,42,0,0,0,0,0,14875
59336129,1810.03068,Geometric Scattering for Graph Data Analysis,"[{'authorId': '2182759902', 'name': 'Feng Gao'}, {'authorId': '2683398', 'name': 'Guy Wolf'}, {'authorId': '145500870', 'name': 'M. Hirn'}]",Geometric Scattering for Graph Data Analysis,2018,International Conference on Machine Learning,96,51,11,0,0,0,NimbusRomNo9L,15,0,5,0,1,0,10681
