,referencecount,abstract_length,acronym_presence,content_references,equations,figures,pages,paragraphs,sections,subsections,subsubsections,tables,title_length,words,referencecount_per_page,figures_tables_per_page,equations_per_page,subsections_per_page,citationcount
3314,26,69,False,27,46,15,16,3,5,4,0,0,81,6052,1.625,0.9375,2.875,0.25,1
3315,59,176,True,13,0,3,14,0,6,12,4,2,81,9210,4.214285714285714,0.35714285714285715,0.0,0.8571428571428571,35
3316,39,165,False,181,296,0,33,0,17,20,2,2,82,19458,1.1818181818181819,0.06060606060606061,8.969696969696969,0.6060606060606061,31
3317,46,169,False,125,40,529,30,7,10,7,5,4,67,11460,1.5333333333333334,17.766666666666666,1.3333333333333333,0.23333333333333334,90
3318,33,185,False,32,13,32,13,0,9,9,0,18,54,9209,2.5384615384615383,3.8461538461538463,1.0,0.6923076923076923,36
3319,59,154,False,161,222,38,26,0,13,13,12,2,73,14635,2.269230769230769,1.5384615384615385,8.538461538461538,0.5,28
3320,78,139,False,247,262,21,50,33,9,31,4,2,75,24984,1.56,0.46,5.24,0.62,3
3321,58,134,False,156,36,42,14,18,18,20,0,24,55,9800,4.142857142857143,4.714285714285714,2.5714285714285716,1.4285714285714286,11
3322,71,162,False,151,64,12,15,31,8,9,0,24,88,9053,4.733333333333333,2.4,4.266666666666667,0.6,12
3323,53,161,False,49,16,27,17,0,8,17,0,6,68,9634,3.1176470588235294,1.9411764705882353,0.9411764705882353,1.0,259
3324,34,241,False,128,134,16,22,0,9,19,2,8,39,13001,1.5454545454545454,1.0909090909090908,6.090909090909091,0.8636363636363636,10
3325,36,154,True,42,80,12,13,0,6,4,0,0,127,7975,2.769230769230769,0.9230769230769231,6.153846153846154,0.3076923076923077,48
3326,29,180,False,112,702,15,65,17,11,13,15,0,66,31709,0.4461538461538462,0.23076923076923078,10.8,0.2,224
3328,37,185,False,78,58,4,23,0,8,12,4,6,59,10545,1.608695652173913,0.43478260869565216,2.5217391304347827,0.5217391304347826,21
3329,67,120,False,90,26,38,18,15,15,12,1,10,27,11954,3.7222222222222223,2.6666666666666665,1.4444444444444444,0.6666666666666666,129
3332,56,213,False,127,16,24,11,0,6,8,0,18,37,7945,5.090909090909091,3.8181818181818183,1.4545454545454546,0.7272727272727273,6
3333,32,143,False,36,0,13,10,11,7,11,0,6,60,6844,3.2,1.9,0.0,1.1,14
3334,63,164,True,128,50,9,22,0,12,15,0,0,41,16687,2.8636363636363638,0.4090909090909091,2.272727272727273,0.6818181818181818,24
3335,39,155,True,105,26,94,19,0,15,9,0,8,99,12193,2.0526315789473686,5.368421052631579,1.368421052631579,0.47368421052631576,16
3336,36,116,False,49,22,3,15,10,11,5,0,2,39,9995,2.4,0.3333333333333333,1.4666666666666666,0.3333333333333333,19
3337,61,183,False,67,244,13,47,0,7,12,2,2,35,20378,1.297872340425532,0.3191489361702128,5.191489361702128,0.2553191489361702,9
3338,69,187,False,160,22,56,21,11,9,14,7,18,97,10210,3.2857142857142856,3.5238095238095237,1.0476190476190477,0.6666666666666666,29
3339,50,131,False,72,80,7,15,15,13,12,0,8,49,10731,3.3333333333333335,1.0,5.333333333333333,0.8,63
3340,76,115,False,114,61,155,25,3,13,9,0,20,61,14092,3.04,7.0,2.44,0.36,26
3341,37,157,False,107,82,11,20,0,17,18,0,6,63,13136,1.85,0.85,4.1,0.9,64
3343,31,183,False,52,72,17,36,12,15,6,0,6,41,13876,0.8611111111111112,0.6388888888888888,2.0,0.16666666666666666,9
3344,50,84,False,74,85,77,22,0,13,5,0,0,66,9813,2.272727272727273,3.5,3.8636363636363638,0.22727272727272727,26
3345,79,137,False,341,415,38,47,14,14,34,18,10,81,28335,1.6808510638297873,1.0212765957446808,8.829787234042554,0.723404255319149,50
3346,47,101,False,116,122,4,29,11,11,6,4,4,77,17784,1.6206896551724137,0.27586206896551724,4.206896551724138,0.20689655172413793,32
3347,48,198,False,51,70,80,13,22,10,7,0,6,74,8505,3.6923076923076925,6.615384615384615,5.384615384615385,0.5384615384615384,12
3348,27,76,False,40,72,10,10,0,6,6,2,4,73,6794,2.7,1.4,7.2,0.6,9
3349,41,144,False,67,22,9,12,0,6,10,8,4,68,9174,3.4166666666666665,1.0833333333333333,1.8333333333333333,0.8333333333333334,22
3351,79,1,False,157,44,18,19,17,15,8,3,6,44,14621,4.157894736842105,1.263157894736842,2.3157894736842106,0.42105263157894735,218
3352,72,220,False,160,38,39,22,0,15,7,0,34,72,12304,3.272727272727273,3.3181818181818183,1.7272727272727273,0.3181818181818182,9
3353,46,176,False,47,338,28,32,0,8,16,2,2,66,17739,1.4375,0.9375,10.5625,0.5,65
3354,36,217,False,82,27,12,15,0,12,16,2,18,69,9544,2.4,2.0,1.8,1.0666666666666667,28
3355,57,165,False,237,62,30,17,0,11,10,0,16,69,10819,3.3529411764705883,2.7058823529411766,3.6470588235294117,0.5882352941176471,112
3356,41,247,False,41,28,14,11,0,7,7,0,0,49,8135,3.727272727272727,1.2727272727272727,2.5454545454545454,0.6363636363636364,34
3357,51,221,True,126,50,34,20,0,11,19,0,14,65,11826,2.55,2.4,2.5,0.95,80
3358,61,153,True,242,24,65,20,0,15,9,0,8,87,10880,3.05,3.65,1.2,0.45,170
3359,36,155,False,69,146,0,25,4,12,14,0,0,66,11296,1.44,0.0,5.84,0.56,13
3361,59,206,False,120,103,32,22,25,10,22,0,0,93,14061,2.6818181818181817,1.4545454545454546,4.681818181818182,1.0,112
3362,61,28,False,5,0,0,13,0,5,7,0,2,34,8489,4.6923076923076925,0.15384615384615385,0.0,0.5384615384615384,57
3363,45,112,False,104,30,41,15,3,15,7,0,10,47,8841,3.0,3.4,2.0,0.4666666666666667,98
3364,26,113,False,45,137,8,21,0,10,16,0,2,53,9630,1.2380952380952381,0.47619047619047616,6.523809523809524,0.7619047619047619,141
3365,57,1,False,111,163,5,31,9,11,15,1,0,85,13125,1.8387096774193548,0.16129032258064516,5.258064516129032,0.4838709677419355,16
3366,79,183,False,156,64,58,19,0,12,14,0,16,34,12593,4.157894736842105,3.8947368421052633,3.3684210526315788,0.7368421052631579,32
3367,68,133,False,102,13,9,21,3,6,7,3,0,44,14240,3.238095238095238,0.42857142857142855,0.6190476190476191,0.3333333333333333,268
3368,71,156,False,75,153,117,28,0,19,5,0,6,59,20209,2.5357142857142856,4.392857142857143,5.464285714285714,0.17857142857142858,28
3370,40,176,False,104,114,19,24,5,11,8,4,4,81,13948,1.6666666666666667,0.9583333333333334,4.75,0.3333333333333333,10
3371,40,180,False,86,163,24,33,0,10,21,2,2,64,13871,1.2121212121212122,0.7878787878787878,4.9393939393939394,0.6363636363636364,32
3374,33,150,False,34,105,8,25,10,7,3,0,0,90,10313,1.32,0.32,4.2,0.12,55
3376,42,130,False,150,18,9,17,11,12,16,0,0,57,11399,2.4705882352941178,0.5294117647058824,1.0588235294117647,0.9411764705882353,83
3377,63,153,False,81,0,9,12,12,5,9,1,0,65,6135,5.25,0.75,0.0,0.75,278
3378,40,168,False,44,32,59,11,0,8,8,0,2,30,7683,3.6363636363636362,5.545454545454546,2.909090909090909,0.7272727272727273,21
3379,59,124,False,143,23,61,18,7,10,19,2,12,99,11336,3.2777777777777777,4.055555555555555,1.2777777777777777,1.0555555555555556,3
3380,28,51,False,45,19,15,16,3,6,5,0,0,25,5942,1.75,0.9375,1.1875,0.3125,6
3381,39,250,False,105,210,12,61,0,9,14,4,0,48,19696,0.639344262295082,0.19672131147540983,3.442622950819672,0.22950819672131148,104
3382,56,305,False,53,16,4,19,1,8,4,0,16,65,8776,2.9473684210526314,1.0526315789473684,0.8421052631578947,0.21052631578947367,367
3383,83,150,False,129,94,3,23,5,12,7,0,20,44,12516,3.608695652173913,1.0,4.086956521739131,0.30434782608695654,86
3384,30,0,False,32,104,43,27,8,10,13,2,0,65,11470,1.1111111111111112,1.5925925925925926,3.8518518518518516,0.48148148148148145,11
3385,43,106,False,102,36,43,17,15,8,10,15,8,46,10210,2.5294117647058822,3.0,2.1176470588235294,0.5882352941176471,1
3386,63,193,False,140,20,39,20,0,13,14,0,0,44,9973,3.15,1.95,1.0,0.7,33
3389,69,166,False,254,61,84,31,16,17,26,3,16,47,17331,2.225806451612903,3.225806451612903,1.967741935483871,0.8387096774193549,95
3390,76,190,False,73,26,19,15,0,15,8,0,4,70,9189,5.066666666666666,1.5333333333333334,1.7333333333333334,0.5333333333333333,3
3391,66,152,True,178,68,36,22,27,10,9,0,4,71,13458,3.0,1.8181818181818181,3.090909090909091,0.4090909090909091,18
3392,52,326,False,104,54,36,30,21,6,9,0,4,71,11180,1.7333333333333334,1.3333333333333333,1.8,0.3,52
3393,62,130,False,136,48,48,19,13,10,17,0,4,98,10976,3.263157894736842,2.736842105263158,2.526315789473684,0.8947368421052632,2
3394,49,162,False,71,102,88,23,0,11,10,5,0,68,12828,2.130434782608696,3.8260869565217392,4.434782608695652,0.43478260869565216,49
3395,86,177,False,72,44,24,23,7,13,16,13,0,143,14185,3.739130434782609,1.0434782608695652,1.9130434782608696,0.6956521739130435,8
3396,48,131,True,85,2,4,9,0,9,9,0,6,87,7604,5.333333333333333,1.1111111111111112,0.2222222222222222,1.0,181
3397,56,173,False,82,134,170,53,27,15,12,0,6,69,19950,1.0566037735849056,3.3207547169811322,2.5283018867924527,0.22641509433962265,1
3398,43,161,False,90,32,13,11,0,8,7,0,4,42,6581,3.909090909090909,1.5454545454545454,2.909090909090909,0.6363636363636364,36
3400,45,1,False,2,8,0,13,4,4,2,0,0,52,9123,3.4615384615384617,0.0,0.6153846153846154,0.15384615384615385,4
3401,51,196,False,110,6,31,12,0,8,6,0,2,77,7950,4.25,2.75,0.5,0.5,14
3403,58,133,True,156,34,83,26,0,16,22,0,18,58,14341,2.230769230769231,3.8846153846153846,1.3076923076923077,0.8461538461538461,19
3404,43,143,False,234,304,48,24,0,30,34,0,0,58,11724,1.7916666666666667,2.0,12.666666666666666,1.4166666666666667,17
3405,48,115,False,49,58,112,21,8,14,15,6,6,32,12032,2.2857142857142856,5.619047619047619,2.761904761904762,0.7142857142857143,25
3406,45,129,False,87,152,12,18,2,21,17,4,4,70,11312,2.5,0.8888888888888888,8.444444444444445,0.9444444444444444,18
3407,28,139,False,98,46,23,14,22,10,10,0,2,83,9919,2.0,1.7857142857142858,3.2857142857142856,0.7142857142857143,70
3408,45,147,False,104,24,27,12,11,8,11,3,10,62,7547,3.75,3.0833333333333335,2.0,0.9166666666666666,51
3409,32,155,False,36,16,11,10,0,7,8,2,4,50,5351,3.2,1.5,1.6,0.8,31
3410,33,121,False,73,8,8,9,15,8,6,0,18,64,6210,3.6666666666666665,2.888888888888889,0.8888888888888888,0.6666666666666666,105
3411,26,192,False,34,16,30,19,0,15,18,11,6,86,12099,1.368421052631579,1.894736842105263,0.8421052631578947,0.9473684210526315,25
3412,40,211,False,97,12,58,21,0,15,23,8,10,39,12361,1.9047619047619047,3.238095238095238,0.5714285714285714,1.0952380952380953,95
3413,36,175,False,49,84,40,20,0,13,18,0,24,93,12638,1.8,3.2,4.2,0.9,13
3414,32,162,False,108,24,31,10,0,11,5,2,10,14,6932,3.2,4.1,2.4,0.5,19
3415,59,72,False,62,8,41,13,0,12,6,0,8,101,8432,4.538461538461538,3.769230769230769,0.6153846153846154,0.46153846153846156,31
3416,59,135,False,114,212,15,22,0,14,13,0,4,71,12573,2.6818181818181817,0.8636363636363636,9.636363636363637,0.5909090909090909,22
3417,66,175,False,190,234,21,25,14,13,19,4,12,59,17627,2.64,1.32,9.36,0.76,182
3418,35,142,False,132,44,21,21,12,16,7,3,6,67,13540,1.6666666666666667,1.2857142857142858,2.0952380952380953,0.3333333333333333,2
3419,37,150,False,136,578,90,39,0,26,58,0,8,77,20143,0.9487179487179487,2.5128205128205128,14.820512820512821,1.4871794871794872,6
3420,47,132,False,97,33,19,12,0,10,6,0,10,69,9120,3.9166666666666665,2.4166666666666665,2.75,0.5,599
3421,44,155,False,51,84,12,18,0,7,6,0,0,102,9393,2.4444444444444446,0.6666666666666666,4.666666666666667,0.3333333333333333,4
3422,81,221,False,64,31,15,12,0,9,8,7,10,56,9949,6.75,2.0833333333333335,2.5833333333333335,0.6666666666666666,77
3423,44,228,True,50,203,0,33,8,10,12,2,0,84,18014,1.3333333333333333,0.0,6.151515151515151,0.36363636363636365,30
3424,51,178,False,232,113,23,19,26,14,14,0,10,56,12178,2.6842105263157894,1.736842105263158,5.947368421052632,0.7368421052631579,28
3425,45,161,False,73,66,22,14,0,20,28,4,12,76,9120,3.2142857142857144,2.4285714285714284,4.714285714285714,2.0,16
3426,30,85,True,12,0,3,27,0,4,12,4,2,93,12383,1.1111111111111112,0.18518518518518517,0.0,0.4444444444444444,6
3427,69,176,False,48,44,28,16,1,10,12,9,12,111,9473,4.3125,2.5,2.75,0.75,63
3428,29,191,False,27,49,56,17,0,13,14,2,0,65,18309,1.7058823529411764,3.2941176470588234,2.8823529411764706,0.8235294117647058,88
3429,38,142,False,70,7,25,32,0,6,6,2,6,31,14228,1.1875,0.96875,0.21875,0.1875,24
3430,53,121,False,68,36,27,16,0,9,3,0,16,50,10604,3.3125,2.6875,2.25,0.1875,31
3431,35,180,False,107,408,0,60,5,17,23,0,0,59,30896,0.5833333333333334,0.0,6.8,0.38333333333333336,8
3432,69,137,False,131,30,141,26,11,19,17,0,6,93,15827,2.6538461538461537,5.653846153846154,1.1538461538461537,0.6538461538461539,2
3433,39,191,False,51,23,13,15,13,9,2,0,14,66,10179,2.6,1.8,1.5333333333333334,0.13333333333333333,4
3435,56,125,False,83,172,3,26,0,9,8,0,0,48,15089,2.1538461538461537,0.11538461538461539,6.615384615384615,0.3076923076923077,36
3436,55,1,False,84,16,1,30,3,6,6,0,0,69,17901,1.8333333333333333,0.03333333333333333,0.5333333333333333,0.2,48
3437,67,185,False,112,2,21,16,0,7,7,0,14,63,10753,4.1875,2.1875,0.125,0.4375,10
3440,28,0,False,74,32,30,31,0,9,8,0,0,76,10606,0.9032258064516129,0.967741935483871,1.032258064516129,0.25806451612903225,86
3441,51,163,False,54,100,21,16,4,11,11,9,0,74,9406,3.1875,1.3125,6.25,0.6875,16
3442,44,221,False,91,0,130,23,10,9,10,3,0,108,14493,1.9130434782608696,5.6521739130434785,0.0,0.43478260869565216,14
3445,47,127,False,63,53,21,25,0,10,13,0,4,49,15673,1.88,1.0,2.12,0.52,13
3446,75,154,False,66,26,26,16,9,13,9,0,4,68,10695,4.6875,1.875,1.625,0.5625,20
3447,40,142,False,161,234,117,41,1,19,28,8,4,40,20012,0.975609756097561,2.951219512195122,5.7073170731707314,0.6829268292682927,10
3448,66,138,False,91,37,8,22,2,6,6,0,10,64,12063,3.0,0.8181818181818182,1.6818181818181819,0.2727272727272727,7
3449,48,111,True,52,99,53,20,3,8,23,0,22,32,11084,2.4,3.75,4.95,1.15,93
3450,62,201,False,77,310,9,32,0,11,7,0,0,64,18950,1.9375,0.28125,9.6875,0.21875,19
3451,69,123,True,124,86,55,31,0,17,22,2,2,90,19639,2.225806451612903,1.8387096774193548,2.774193548387097,0.7096774193548387,26
3452,54,174,False,236,140,40,18,2,16,24,0,8,95,11415,3.0,2.6666666666666665,7.777777777777778,1.3333333333333333,8
3453,36,187,False,59,26,6,10,0,8,7,0,10,61,7510,3.6,1.6,2.6,0.7,10
3455,60,142,False,140,44,40,17,2,15,15,5,6,42,10546,3.5294117647058822,2.7058823529411766,2.588235294117647,0.8823529411764706,16
3456,58,234,False,198,8,76,23,0,34,20,2,8,74,15965,2.5217391304347827,3.652173913043478,0.34782608695652173,0.8695652173913043,29
3457,59,188,False,107,16,59,16,9,9,2,0,6,86,8749,3.6875,4.0625,1.0,0.125,11
3458,79,178,False,168,56,21,21,27,11,13,0,0,72,14493,3.761904761904762,1.0,2.6666666666666665,0.6190476190476191,28
3459,54,153,True,60,34,24,15,10,8,12,2,24,72,10698,3.6,3.2,2.2666666666666666,0.8,66
3462,68,1,False,88,52,45,22,8,10,17,0,0,56,10849,3.090909090909091,2.0454545454545454,2.3636363636363638,0.7727272727272727,32
3463,30,172,False,54,56,0,15,0,7,6,0,8,44,7224,2.0,0.5333333333333333,3.7333333333333334,0.4,84
3464,49,97,False,43,18,51,18,0,10,10,1,2,43,13556,2.7222222222222223,2.9444444444444446,1.0,0.5555555555555556,35
3466,61,218,True,81,112,45,20,0,14,6,0,0,104,10914,3.05,2.25,5.6,0.3,44
3467,44,219,False,231,77,26,23,8,7,5,0,0,50,13733,1.9130434782608696,1.1304347826086956,3.347826086956522,0.21739130434782608,26
3468,44,211,True,69,18,30,18,3,13,15,0,8,67,10851,2.4444444444444446,2.111111111111111,1.0,0.8333333333333334,11
3469,41,153,False,73,128,6,16,0,11,9,4,0,70,10744,2.5625,0.375,8.0,0.5625,63
3470,50,143,True,79,20,45,21,4,16,9,0,4,38,9371,2.380952380952381,2.3333333333333335,0.9523809523809523,0.42857142857142855,3
3471,55,148,False,65,24,65,18,6,11,9,0,6,45,7773,3.0555555555555554,3.9444444444444446,1.3333333333333333,0.5,111
3474,50,115,False,82,26,18,15,10,9,18,2,12,30,9953,3.3333333333333335,2.0,1.7333333333333334,1.2,33
3475,69,203,False,112,22,15,14,5,8,10,0,14,47,10050,4.928571428571429,2.0714285714285716,1.5714285714285714,0.7142857142857143,155
3476,91,164,False,104,8,62,25,23,18,7,0,14,76,14411,3.64,3.04,0.32,0.28,61
3477,49,114,False,71,144,0,33,3,9,10,1,0,60,14949,1.4848484848484849,0.0,4.363636363636363,0.30303030303030304,27
3478,57,210,False,120,10,49,23,0,15,12,0,6,91,13194,2.4782608695652173,2.391304347826087,0.43478260869565216,0.5217391304347826,14
3479,46,140,False,112,26,71,24,22,16,8,0,8,86,12753,1.9166666666666667,3.2916666666666665,1.0833333333333333,0.3333333333333333,44
3480,43,87,False,98,108,18,25,0,10,19,3,6,47,10019,1.72,0.96,4.32,0.76,130
3481,40,151,False,67,106,19,18,0,10,7,3,2,83,9175,2.2222222222222223,1.1666666666666667,5.888888888888889,0.3888888888888889,16
3482,64,173,False,124,54,35,25,18,14,20,0,24,81,14886,2.56,2.36,2.16,0.8,3
3483,32,143,False,81,42,19,12,0,9,6,0,12,59,8125,2.6666666666666665,2.5833333333333335,3.5,0.5,44
3484,95,172,False,170,516,28,55,3,16,13,0,0,135,30295,1.7272727272727273,0.509090909090909,9.381818181818181,0.23636363636363636,49
3485,73,125,False,182,46,18,15,10,10,18,0,14,47,9011,4.866666666666666,2.1333333333333333,3.066666666666667,1.2,7
3487,62,112,False,52,13,58,18,0,13,2,0,4,81,9079,3.4444444444444446,3.4444444444444446,0.7222222222222222,0.1111111111111111,18
3488,52,1,False,72,154,20,21,7,10,15,4,8,78,13131,2.4761904761904763,1.3333333333333333,7.333333333333333,0.7142857142857143,30
3489,30,120,False,56,47,44,12,0,11,10,0,2,67,9218,2.5,3.8333333333333335,3.9166666666666665,0.8333333333333334,9
3490,72,197,False,109,299,30,35,33,10,16,0,18,80,20978,2.057142857142857,1.3714285714285714,8.542857142857143,0.45714285714285713,25
3492,32,129,False,48,26,16,11,0,6,9,0,10,74,8064,2.909090909090909,2.3636363636363638,2.3636363636363638,0.8181818181818182,26
3493,51,199,False,122,224,13,34,6,13,15,1,6,71,17615,1.5,0.5588235294117647,6.588235294117647,0.4411764705882353,8
3494,36,142,False,39,114,21,13,0,8,12,0,0,50,8234,2.769230769230769,1.6153846153846154,8.76923076923077,0.9230769230769231,22
3496,37,164,False,66,52,11,13,0,12,10,0,2,30,10115,2.8461538461538463,1.0,4.0,0.7692307692307693,81
3498,65,144,False,163,142,22,26,19,15,12,3,4,55,15905,2.5,1.0,5.461538461538462,0.46153846153846156,117
3501,58,166,False,118,2,69,17,10,11,8,0,12,61,8709,3.411764705882353,4.764705882352941,0.11764705882352941,0.47058823529411764,350
3502,40,121,False,38,180,20,19,0,16,9,2,0,116,8908,2.1052631578947367,1.0526315789473684,9.473684210526315,0.47368421052631576,7
3503,36,153,False,30,75,48,28,18,9,6,0,0,34,14328,1.2857142857142858,1.7142857142857142,2.6785714285714284,0.21428571428571427,49
3504,36,160,False,74,78,12,21,6,16,4,0,0,65,11136,1.7142857142857142,0.5714285714285714,3.7142857142857144,0.19047619047619047,17
3506,65,125,False,182,20,50,20,11,18,8,0,8,71,10803,3.25,2.9,1.0,0.4,9
3507,49,102,False,75,4,47,36,26,14,16,0,0,54,13756,1.3611111111111112,1.3055555555555556,0.1111111111111111,0.4444444444444444,1
3508,50,135,False,160,34,27,13,0,10,8,0,10,57,8898,3.8461538461538463,2.8461538461538463,2.6153846153846154,0.6153846153846154,20
3510,64,186,False,62,156,6,41,26,10,18,2,0,102,16281,1.5609756097560976,0.14634146341463414,3.8048780487804876,0.43902439024390244,41
3513,50,145,False,183,30,45,40,2,13,13,0,14,72,20256,1.25,1.475,0.75,0.325,21
3514,44,132,False,60,92,16,31,0,11,7,10,2,53,13304,1.4193548387096775,0.5806451612903226,2.967741935483871,0.22580645161290322,6
3515,48,189,True,395,199,161,51,71,23,32,41,44,48,36805,0.9411764705882353,4.019607843137255,3.9019607843137254,0.6274509803921569,18
3516,36,143,False,135,358,3,48,28,15,22,4,4,80,29339,0.75,0.14583333333333334,7.458333333333333,0.4583333333333333,24
3517,39,206,False,62,104,13,13,0,14,23,4,8,32,8009,3.0,1.6153846153846154,8.0,1.7692307692307692,4
3518,63,142,False,139,36,0,20,0,11,14,0,0,71,11790,3.15,0.0,1.8,0.7,79
3519,28,96,False,29,34,107,12,0,6,5,0,4,57,7848,2.3333333333333335,9.25,2.8333333333333335,0.4166666666666667,1262
3520,35,28,False,88,51,18,11,0,14,19,4,6,73,8309,3.1818181818181817,2.1818181818181817,4.636363636363637,1.7272727272727273,3
3521,39,115,False,62,12,26,11,0,5,11,0,10,69,6865,3.5454545454545454,3.272727272727273,1.0909090909090908,1.0,47
3522,41,171,False,146,19,57,16,4,8,10,15,12,57,6903,2.5625,4.3125,1.1875,0.625,19
3523,50,216,False,67,183,12,19,12,9,10,2,0,103,10973,2.6315789473684212,0.631578947368421,9.631578947368421,0.5263157894736842,1
3524,57,160,False,43,332,9,21,0,8,17,0,2,66,11381,2.7142857142857144,0.5238095238095238,15.80952380952381,0.8095238095238095,15
3525,26,100,False,54,84,36,12,1,7,9,2,0,82,7603,2.1666666666666665,3.0,7.0,0.75,142
3526,72,96,False,55,348,0,46,0,13,7,0,0,93,16252,1.565217391304348,0.0,7.565217391304348,0.15217391304347827,0
3528,55,169,False,119,72,42,21,0,10,7,0,22,84,10286,2.619047619047619,3.0476190476190474,3.4285714285714284,0.3333333333333333,14
3530,50,129,False,82,8,9,13,0,8,7,0,16,69,7744,3.8461538461538463,1.9230769230769231,0.6153846153846154,0.5384615384615384,45
3531,32,105,False,63,50,42,31,6,7,9,0,2,49,15173,1.032258064516129,1.4193548387096775,1.6129032258064515,0.2903225806451613,5
3532,40,126,False,80,464,2,36,12,12,3,0,0,78,18270,1.1111111111111112,0.05555555555555555,12.88888888888889,0.08333333333333333,25
3533,25,1,False,89,565,153,43,29,25,27,1,0,45,22068,0.5813953488372093,3.558139534883721,13.13953488372093,0.627906976744186,91
3534,50,167,True,70,30,24,13,22,6,12,0,12,63,8120,3.8461538461538463,2.769230769230769,2.3076923076923075,0.9230769230769231,6
3535,59,117,True,154,40,15,16,16,16,6,0,12,58,10622,3.6875,1.6875,2.5,0.375,67
